created_at,entry_id,field1,field2,field3,field4,field5,latitude,longitude,elevation,status
2020-12-14 12:58:37 IST,118,2056.38,0.13,52.02,52.66,12.41,,,,
2020-12-14 12:59:48 IST,119,24.37,0.13,52.03,52.67,12.36,,,,
2020-12-14 13:01:01 IST,120,24.37,0.13,51.73,-2.75,12.41,,,,
2020-12-14 13:02:14 IST,121,24.37,0.12,51.48,52.11,12.41,,,,
2020-12-14 13:03:28 IST,122,24.37,0.13,52.14,52.78,12.36,,,,
2020-12-14 13:04:41 IST,123,0.00,0.13,51.97,52.61,12.36,,,,
2020-12-14 13:05:57 IST,124,24.37,0.13,51.87,52.51,12.41,,,,
2020-12-14 13:07:20 IST,125,24.44,0.13,52.11,52.68,12.41,,,,
2020-12-14 13:08:37 IST,126,24.44,0.13,51.73,52.30,12.41,,,,
2020-12-14 13:09:55 IST,127,0.00,0.12,51.34,51.90,12.41,,,,
2020-12-14 13:11:13 IST,128,24.44,0.13,51.98,52.55,12.41,,,,
2020-12-14 13:12:31 IST,129,24.44,0.13,51.85,1.28,12.41,,,,
2020-12-14 13:13:49 IST,130,0.00,0.13,51.96,52.53,12.41,,,,
2020-12-14 13:15:08 IST,131,24.44,0.13,52.16,52.74,12.41,,,,
2020-12-14 13:16:29 IST,132,24.44,0.13,52.31,52.89,12.41,,,,
2020-12-14 13:17:50 IST,133,24.44,0.13,51.85,52.42,12.41,,,,
2020-12-14 13:19:12 IST,134,24.44,0.12,51.68,52.25,12.41,,,,
2020-12-14 13:20:33 IST,135,24.44,0.13,52.32,52.90,12.36,,,,
2020-12-14 13:21:56 IST,136,24.44,0.13,51.81,52.38,12.41,,,,
2020-12-14 13:23:20 IST,137,2056.50,0.13,52.13,-2.78,12.41,,,,
2020-12-14 13:24:43 IST,138,24.44,0.12,51.65,52.22,12.41,,,,
2020-12-14 13:26:08 IST,139,24.50,0.13,52.26,1.30,12.41,,,,
2020-12-14 13:27:34 IST,140,24.50,0.12,51.68,52.18,12.41,,,,
2020-12-14 13:29:00 IST,141,0.00,0.13,51.86,52.37,12.36,,,,
2020-12-14 13:30:26 IST,142,4095.94,0.13,51.83,52.34,12.36,,,,
2020-12-14 13:31:53 IST,143,0.00,0.13,52.22,52.73,12.36,,,,
2020-12-14 13:33:20 IST,144,24.56,0.13,51.94,52.38,12.36,,,,
2020-12-14 13:34:49 IST,145,24.56,0.13,52.03,52.48,12.36,,,,
2020-12-14 13:36:19 IST,146,0.00,0.12,51.43,51.87,12.36,,,,
2020-12-14 13:37:50 IST,147,24.56,0.13,52.11,0.65,12.38,,,,
2020-12-14 13:39:21 IST,148,0.00,0.13,52.36,52.80,12.41,,,,
2020-12-14 13:40:51 IST,149,24.63,0.13,52.12,52.50,12.38,,,,
2020-12-14 13:42:23 IST,150,24.63,0.13,52.06,52.44,12.36,,,,
2020-12-14 13:43:55 IST,151,24.63,0.12,51.62,51.99,12.36,,,,
2020-12-14 13:45:28 IST,152,24.63,0.13,51.95,52.33,12.36,,,,
2020-12-14 13:47:01 IST,153,24.63,0.12,51.53,51.91,12.36,,,,
2020-12-14 13:49:04 IST,154,24.63,0.13,51.93,-2.76,12.36,,,,
2020-12-14 13:50:52 IST,155,24.69,0.13,52.32,52.64,12.36,,,,
2020-12-14 13:52:41 IST,156,24.69,0.13,52.11,-2.77,12.36,,,,
2020-12-14 13:54:48 IST,157,24.69,0.13,52.09,52.40,12.41,,,,
2020-12-14 13:56:53 IST,158,24.69,0.13,52.32,52.64,12.38,,,,
2020-12-14 13:58:52 IST,159,24.69,0.13,53.76,-2.87,12.36,,,,
2020-12-14 14:00:56 IST,160,24.69,0.13,52.07,52.38,12.38,,,,
2020-12-14 14:02:58 IST,161,24.75,0.13,52.11,52.36,12.36,,,,
2020-12-14 14:04:56 IST,162,24.75,0.13,52.23,52.48,12.36,,,,
2020-12-14 14:06:55 IST,163,24.75,0.13,52.00,52.25,12.36,,,,
2020-12-14 14:08:56 IST,164,0.00,0.13,52.21,-2.78,12.36,,,,
2020-12-14 14:11:01 IST,165,24.75,0.13,51.83,-2.76,12.41,,,,
2020-12-14 14:13:02 IST,166,24.75,0.13,51.77,52.02,12.36,,,,
2020-12-14 14:15:00 IST,167,0.00,0.13,52.22,52.47,12.36,,,,
2020-12-14 14:17:03 IST,168,24.75,0.13,52.07,52.32,12.41,,,,
2020-12-14 14:19:12 IST,169,24.75,0.13,52.11,-2.77,12.36,,,,
2020-12-14 14:21:22 IST,170,24.81,0.13,52.08,-2.77,12.36,,,,
2020-12-14 14:23:30 IST,171,0.00,0.13,52.13,52.32,12.36,,,,
2020-12-14 14:25:46 IST,172,2072.81,0.13,52.35,52.54,12.36,,,,
2020-12-14 14:27:58 IST,173,0.00,0.13,51.94,52.06,12.36,,,,
2020-12-14 14:30:05 IST,174,0.00,0.13,52.09,-2.77,12.36,,,,
2020-12-14 14:32:16 IST,175,24.87,0.13,52.10,52.23,12.36,,,,
2020-12-14 14:34:23 IST,176,0.00,0.13,52.02,52.09,12.36,,,,
2020-12-14 14:36:41 IST,177,2060.94,0.13,52.06,52.12,12.36,,,,
2020-12-14 14:39:14 IST,178,0.00,0.13,52.97,53.10,12.36,,,,
2020-12-14 14:41:41 IST,179,0.00,0.13,52.13,52.26,12.36,,,,
2020-12-14 14:47:16 IST,180,0.00,0.11,46.91,-2.49,12.87,,,,
2020-12-14 14:47:33 IST,181,85.00,0.12,47.85,22.13,12.94,,,,
2020-12-14 14:47:52 IST,182,0.00,0.12,47.82,47.53,12.92,,,,
2020-12-14 14:48:11 IST,183,25.31,0.12,47.97,-2.55,12.94,,,,
2020-12-14 14:48:27 IST,184,25.31,0.11,47.57,47.28,12.94,,,,
2020-12-14 14:48:48 IST,185,0.00,0.12,48.02,47.73,12.94,,,,
2020-12-14 14:49:09 IST,186,25.31,0.11,47.57,-2.52,12.89,,,,
2020-12-14 14:49:32 IST,187,2855.63,0.12,48.97,48.62,12.89,,,,
2020-12-14 14:49:55 IST,188,25.37,0.12,48.27,-2.56,13.29,,,,
2020-12-14 14:50:19 IST,189,0.00,0.12,51.27,1.35,12.94,,,,
2020-12-14 14:50:43 IST,190,0.00,0.12,50.83,50.47,12.94,,,,
2020-12-14 14:51:08 IST,191,25.37,0.12,50.61,-2.69,12.94,,,,
2020-12-14 14:51:34 IST,192,0.00,0.12,51.22,-2.73,12.92,,,,
2020-12-14 14:52:00 IST,193,25.37,0.12,50.21,49.85,12.94,,,,
2020-12-14 14:52:27 IST,194,25.37,0.12,49.38,-2.62,12.99,,,,
2020-12-14 14:52:55 IST,195,0.00,0.12,49.43,49.08,12.94,,,,
2020-12-14 14:53:23 IST,196,0.00,0.12,48.46,-2.57,12.63,,,,
2020-12-14 14:53:52 IST,197,0.00,0.12,49.55,49.19,12.89,,,,
2020-12-14 14:54:22 IST,198,25.37,0.12,49.57,-2.64,12.94,,,,
2020-12-14 14:54:52 IST,199,0.00,0.12,49.63,-2.64,12.94,,,,
2020-12-14 14:55:23 IST,200,25.37,0.12,49.95,49.59,12.94,,,,
2020-12-14 14:55:54 IST,201,0.00,0.00,0.00,0.00,12.63,,,,
2020-12-14 14:56:26 IST,202,25.50,0.00,0.00,0.00,12.58,,,,
2020-12-14 14:56:59 IST,203,0.00,0.04,15.78,-0.82,12.58,,,,
2020-12-14 14:57:32 IST,204,25.56,0.05,23.12,-1.21,12.60,,,,
2020-12-14 14:58:06 IST,205,25.56,0.07,27.70,27.40,12.63,,,,
2020-12-14 14:58:41 IST,206,25.56,0.08,31.94,31.59,12.58,,,,
2020-12-14 14:59:17 IST,207,25.56,0.08,34.19,33.82,12.63,,,,
2020-12-14 14:59:54 IST,208,25.56,0.09,35.99,35.60,12.63,,,,
2020-12-14 15:00:31 IST,209,25.56,0.09,37.21,36.81,12.63,,,,
2020-12-14 15:01:08 IST,210,25.62,0.09,38.03,37.57,12.63,,,,
2020-12-14 15:01:46 IST,211,25.56,0.09,39.07,38.64,12.63,,,,
2020-12-14 15:02:25 IST,212,25.56,0.10,40.38,-2.13,13.01,,,,
2020-12-14 15:03:05 IST,213,0.00,0.10,42.11,41.65,12.63,,,,
2020-12-14 15:04:03 IST,214,25.56,0.10,43.05,-2.28,12.63,,,,
2020-12-14 15:04:45 IST,215,0.00,0.11,43.84,43.42,12.63,,,,
2020-12-14 15:05:28 IST,216,25.50,0.11,45.29,44.85,12.63,,,,
2020-12-14 15:06:11 IST,217,25.44,0.11,46.41,46.02,12.63,,,,
2020-12-14 15:06:53 IST,218,25.44,0.11,46.99,46.60,12.63,,,,
2020-12-14 15:07:36 IST,219,0.00,0.12,48.13,47.72,12.63,,,,
2020-12-14 15:08:21 IST,220,25.44,0.12,48.44,48.03,12.63,,,,
2020-12-14 15:09:06 IST,221,25.44,0.12,49.02,-2.60,12.63,,,,
2020-12-14 15:09:50 IST,222,0.00,0.12,49.96,49.60,12.63,,,,
2020-12-14 15:10:36 IST,223,25.37,0.12,50.70,50.34,12.61,,,,
2020-12-14 15:11:24 IST,224,0.00,0.12,51.34,-2.73,12.63,,,,
2020-12-14 15:12:11 IST,225,25.37,0.13,52.40,52.02,12.63,,,,
2020-12-14 15:13:00 IST,226,25.37,0.13,53.33,52.95,12.61,,,,
2020-12-14 15:13:49 IST,227,25.31,0.13,53.77,-2.87,12.63,,,,
2020-12-14 15:14:39 IST,228,0.00,0.13,54.29,-2.90,12.63,,,,
2020-12-14 15:15:29 IST,229,0.00,0.13,55.25,54.85,12.61,,,,
2020-12-14 15:16:20 IST,230,25.37,0.14,56.01,55.60,12.61,,,,
2020-12-14 15:17:11 IST,231,0.00,0.14,57.05,56.64,12.63,,,,
2020-12-14 15:18:03 IST,232,25.37,0.14,57.71,57.30,12.63,,,,
2020-12-14 15:18:56 IST,233,25.37,0.14,58.28,-3.12,12.63,,,,
2020-12-14 15:19:50 IST,234,25.44,0.14,58.77,58.28,12.63,,,,
2020-12-14 15:20:45 IST,235,25.44,0.14,59.00,-3.16,12.63,,,,
2020-12-14 15:21:40 IST,236,25.44,0.14,59.48,58.98,12.63,,,,
2020-12-14 15:22:36 IST,237,25.37,0.15,59.81,-3.20,12.61,,,,
2020-12-14 15:23:33 IST,238,25.37,0.15,60.65,60.21,12.63,,,,
2020-12-14 15:24:33 IST,239,25.37,0.15,61.76,61.32,12.61,,,,
2020-12-14 15:25:31 IST,240,25.37,0.15,62.41,61.96,12.61,,,,
2020-12-14 15:26:29 IST,241,25.37,0.15,63.14,62.69,12.63,,,,
2020-12-14 15:27:27 IST,242,25.37,0.16,63.67,-3.42,12.63,,,,
2020-12-14 15:28:27 IST,243,25.37,0.16,64.01,63.55,12.63,,,,
2020-12-14 15:29:30 IST,244,25.37,0.16,64.74,64.27,12.63,,,,
2020-12-14 15:30:30 IST,245,25.37,0.16,64.99,1.62,12.63,,,,
2020-12-14 15:31:30 IST,246,25.37,0.16,65.31,64.84,12.61,,,,
2020-12-14 15:32:31 IST,247,0.00,0.16,65.91,-3.54,12.63,,,,
2020-12-14 15:33:33 IST,248,25.31,0.16,66.85,-3.60,12.63,,,,
2020-12-14 15:34:36 IST,249,25.31,0.17,67.86,67.45,12.61,,,,
2020-12-14 15:35:39 IST,250,25.31,0.17,68.22,-3.67,12.63,,,,
2020-12-14 15:36:43 IST,251,25.31,0.17,68.61,68.21,12.63,,,,
2020-12-14 15:37:48 IST,252,25.31,0.17,69.03,68.62,12.63,,,,
2020-12-14 15:38:53 IST,253,0.00,0.17,68.83,68.43,12.61,,,,
2020-12-14 15:40:03 IST,254,25.19,0.17,69.90,69.65,12.61,,,,
2020-12-14 15:41:09 IST,255,25.12,0.17,69.61,1.75,12.61,,,,
2020-12-14 15:42:20 IST,256,0.00,0.17,70.59,-3.81,12.63,,,,
2020-12-14 15:43:28 IST,257,25.19,0.17,71.08,70.83,12.61,,,,
2020-12-14 15:44:36 IST,258,25.06,0.17,71.36,71.28,12.61,,,,
2020-12-14 15:45:45 IST,259,24.94,0.18,71.90,71.98,12.61,,,,
2020-12-14 15:46:57 IST,260,24.87,0.18,72.34,72.51,12.63,,,,
2020-12-14 15:48:08 IST,261,24.87,0.18,73.57,-3.98,12.61,,,,
2020-12-14 15:49:20 IST,262,0.00,0.18,73.65,-3.98,12.61,,,,
2020-12-14 15:50:33 IST,263,24.87,0.18,74.51,-4.03,12.61,,,,
2020-12-14 15:51:47 IST,264,0.00,0.18,75.18,75.18,12.61,,,,
2020-12-14 15:53:00 IST,265,0.00,0.19,75.94,75.94,12.61,,,,
2020-12-14 15:54:15 IST,266,25.00,0.19,76.50,-4.14,12.61,,,,
2020-12-14 15:55:31 IST,267,25.06,0.19,77.16,77.07,12.61,,,,
2020-12-14 15:56:47 IST,268,25.06,0.19,78.34,-4.25,12.63,,,,
2020-12-14 15:58:04 IST,269,25.12,0.19,78.10,1.96,12.63,,,,
2020-12-14 15:59:19 IST,270,25.12,0.19,78.62,78.44,12.63,,,,
2020-12-14 16:00:42 IST,271,25.12,0.19,78.97,78.78,12.61,,,,
2020-12-14 16:02:00 IST,272,0.00,0.20,79.26,79.07,12.61,,,,
2020-12-14 16:03:20 IST,273,25.12,0.20,79.76,79.57,12.61,,,,
2020-12-14 16:04:39 IST,274,25.12,0.20,80.57,80.38,12.61,,,,
2020-12-14 16:06:00 IST,275,25.12,0.20,81.47,81.28,12.61,,,,
2020-12-14 16:07:20 IST,276,25.12,0.20,82.14,-4.47,12.63,,,,
2020-12-14 16:08:43 IST,277,25.12,0.20,82.67,-4.50,12.63,,,,
2020-12-14 16:10:07 IST,278,25.06,0.21,83.30,83.20,12.61,,,,
2020-12-14 16:11:31 IST,279,25.06,0.21,84.12,84.02,12.63,,,,
2020-12-14 16:12:56 IST,280,25.12,0.21,84.01,83.81,12.61,,,,
2020-12-14 16:14:21 IST,281,25.12,0.21,84.87,84.67,12.61,,,,
2020-12-14 16:15:46 IST,282,0.00,0.21,85.47,85.27,12.63,,,,
2020-12-14 16:17:11 IST,283,25.12,0.21,86.34,86.14,12.61,,,,
2020-12-14 16:18:38 IST,284,25.12,0.22,86.92,86.72,12.61,,,,
2020-12-14 16:20:04 IST,285,4095.94,0.22,87.63,-4.78,12.61,,,,
2020-12-14 16:21:30 IST,286,25.12,0.22,88.05,87.84,12.61,,,,
2020-12-14 16:22:58 IST,287,25.12,0.22,88.44,88.23,12.61,,,,
2020-12-14 16:24:26 IST,288,25.12,0.22,88.67,2.25,12.61,,,,
2020-12-14 16:25:55 IST,289,0.00,0.22,89.35,89.14,12.63,,,,
2020-12-14 16:27:25 IST,290,25.12,0.22,89.25,89.04,12.61,,,,
2020-12-14 16:28:55 IST,291,25.12,0.22,90.18,-4.93,12.61,,,,
2020-12-14 16:30:25 IST,292,25.12,0.23,91.31,91.10,12.61,,,,
2020-12-14 16:31:55 IST,293,0.00,0.23,91.77,91.56,12.61,,,,
2020-12-14 16:33:26 IST,294,25.06,0.23,93.12,93.01,12.61,,,,
2020-12-14 16:34:59 IST,295,25.06,0.23,92.94,-5.09,12.63,,,,
2020-12-14 16:35:21 IST,296,25.06,0.23,93.23,-5.11,12.61,,,,
2020-12-14 16:36:54 IST,297,25.06,0.23,93.41,93.30,12.61,,,,
2020-12-14 16:38:28 IST,298,25.00,0.23,93.89,93.89,12.63,,,,
2020-12-14 16:40:03 IST,299,0.00,0.23,94.43,94.43,12.61,,,,
2020-12-14 16:41:39 IST,300,24.94,0.24,95.34,95.46,12.61,,,,
2020-12-14 16:43:15 IST,301,0.00,0.24,96.34,96.45,12.61,,,,
2020-12-14 16:44:51 IST,302,2072.94,0.24,96.59,-5.30,12.61,,,,
2020-12-14 16:46:29 IST,303,24.94,0.24,96.80,2.48,12.61,,,,
2020-12-14 16:48:08 IST,304,24.87,0.24,98.21,98.44,13.02,,,,
2020-12-14 16:49:46 IST,305,24.87,0.24,98.29,-5.40,12.61,,,,
2020-12-14 16:51:32 IST,306,24.87,0.25,98.83,2.51,13.02,,,,
2020-12-14 16:53:11 IST,307,24.87,0.25,99.06,-5.45,12.61,,,,
2020-12-14 16:54:52 IST,308,24.87,0.25,99.51,99.74,13.02,,,,
2020-12-14 16:56:34 IST,309,24.81,0.25,100.74,101.09,12.61,,,,
2020-12-14 16:58:15 IST,310,24.81,0.25,101.08,101.44,12.63,,,,
2020-12-14 16:59:58 IST,311,24.81,0.25,101.63,101.99,13.02,,,,
2020-12-14 17:01:41 IST,312,24.81,0.26,102.55,102.91,13.02,,,,
2020-12-14 17:03:27 IST,313,24.81,0.26,103.15,103.52,12.61,,,,
2020-12-14 17:05:15 IST,314,24.81,0.26,103.61,103.97,12.61,,,,
2020-12-14 17:07:01 IST,315,24.75,0.26,103.96,-5.74,12.61,,,,
2020-12-14 17:08:47 IST,316,24.81,0.26,104.59,104.96,12.63,,,,
2020-12-14 17:10:33 IST,317,24.75,0.26,105.58,106.08,12.61,,,,
2020-12-14 17:12:22 IST,318,24.75,0.27,106.14,106.64,12.67,,,,
2020-12-14 17:14:10 IST,319,24.75,0.27,106.95,107.46,12.67,,,,
2020-12-14 17:16:03 IST,320,0.00,0.27,107.81,108.31,12.67,,,,
2020-12-14 17:17:55 IST,321,24.75,0.27,107.61,108.11,13.02,,,,
2020-12-14 17:19:45 IST,322,24.75,0.27,108.26,108.77,12.67,,,,
2020-12-14 17:21:36 IST,323,24.69,0.27,109.17,109.82,12.67,,,,
2020-12-14 17:23:29 IST,324,24.69,0.27,109.52,110.17,12.67,,,,
2020-12-14 17:25:27 IST,325,24.69,0.28,110.20,110.84,12.67,,,,
2020-12-14 17:27:20 IST,326,24.63,0.28,112.15,112.94,12.67,,,,
2020-12-14 17:29:13 IST,327,24.63,0.28,111.55,112.34,12.67,,,,
2020-12-14 17:31:08 IST,328,24.63,0.28,112.75,113.54,12.67,,,,
2020-12-14 17:33:03 IST,329,24.63,0.28,112.89,-6.27,12.67,,,,
